"","msoa","la","pred_leave","voters","population"
"2052","E02002110","E08000030",0.715171929082604,3518.98686970483,5208
"2053","E02002111","E08000030",0.773526709437409,3034.78047209989,4657
"2054","E02002112","E08000030",0.723661101185232,2907.52375196051,4271
"2055","E02002113","E08000030",0.723270115859219,3391.91614741704,5040
"2056","E02002114","E08000030",0.712681895131475,3334.32653535542,4930
"2057","E02002115","E08000030",0.788882052890259,3373.63689902321,5164
"2058","E02002116","E08000030",0.697014907324761,3758.17683744183,5450
"2059","E02002117","E08000030",0.701344739279924,3250.48847018725,4820
"2060","E02002118","E08000030",0.789966579887041,3523.57902573458,5466
"2061","E02002119","E08000030",0.698767261345915,3224.63294339897,4783
"2062","E02002120","E08000030",0.715010965036959,3295.3903273775,4842
"2063","E02002121","E08000030",0.787885828973325,2985.4642982415,4614
"2064","E02002122","E08000030",0.764338475378391,2468.86164801994,3882
"2065","E02002123","E08000030",0.757510806440065,3371.31758098567,5110
"2066","E02002124","E08000030",0.674996335976743,3725.9119859862,5498
"2067","E02002125","E08000030",0.713101241249529,3157.80467229402,4716
"2068","E02002126","E08000030",0.767163332784126,2946.56778058485,4653
"2069","E02002127","E08000030",0.695557331620799,3585.40002921516,5742
"2070","E02002128","E08000030",0.745995821195728,2981.89082945123,4479
"2071","E02002129","E08000030",0.741310905616666,3188.59952795526,4789
"2072","E02002130","E08000030",0.716991546779035,3091.15241697912,4798
"2073","E02002131","E08000030",0.673550198087413,4371.48951558571,6302
"2074","E02002132","E08000030",0.753499592744773,3149.22340931073,4822
"2075","E02002133","E08000030",0.547222171467312,3554.2852793628,5344
"2076","E02002134","E08000030",0.711338405426863,4014.10220394869,6126
"2077","E02002135","E08000030",0.614489534056073,3076.01912143501,4979
"2078","E02002136","E08000030",0.662866631825576,3828.51895995542,5752
"2079","E02002137","E08000030",0.610882188083161,3589.50959910939,5157
"2080","E02002138","E08000030",0.495215408015587,3186.18027591394,4712
"2081","E02002139","E08000030",0.501643313763809,4522.21876450058,7293
"2082","E02002140","E08000030",0.620438212272815,3581.62232289043,5805
"2083","E02002141","E08000030",0.648039639855395,3714.75280313093,5348
"2084","E02002142","E08000030",0.634216374250179,3104.5192019628,4878
"2085","E02002143","E08000030",0.520034213773769,4106.19823034294,6792
"2086","E02002144","E08000030",0.491297751476807,3722.49566528528,5392
"2087","E02002145","E08000030",0.702293218261814,3211.95415651683,4965
"2088","E02002146","E08000030",0.607076306686006,3087.05275434396,4723
"2089","E02002147","E08000030",0.750133763428116,3706.83043879033,5804
"2090","E02002148","E08000030",0.687182548217628,5935.61824820023,8780
"2091","E02002149","E08000031",0.665010045411804,5020.70147066705,8036
"2092","E02002150","E08000031",0.650232366052614,2726.74168061307,4329
"2093","E02002151","E08000031",0.653248068439403,2772.97662960319,4398
"2094","E02002152","E08000031",0.720057940403127,2675.3484581899,4413
"2095","E02002153","E08000031",0.75993224311425,3711.46030875589,6063
"2096","E02002154","E08000031",0.62882266366311,2631.59218852146,4201
"2097","E02002155","E08000031",0.70226648886138,2345.77723720485,3980
"2098","E02002156","E08000031",0.704911134677462,4090.43823624087,6540
"2099","E02002157","E08000031",0.561986103528148,3961.66055858292,6061
"2100","E02002158","E08000031",0.735704036106286,3809.59688499274,6204
"2101","E02002159","E08000031",0.645081994325559,2460.29657178116,4212
"2102","E02002160","E08000031",0.692185287637038,3444.55451218904,5513
"2103","E02002161","E08000031",0.514234003296433,2622.24809568541,4537
"2104","E02002162","E08000031",0.54146267451314,4090.48321770948,6256
"2105","E02002163","E08000031",0.598924029824226,4819.32520587617,8440
"2106","E02002164","E08000031",0.461281040051769,2709.33356738779,5463
"2107","E02002165","E08000031",0.398476884311511,3883.21557472384,6433
"2108","E02002166","E08000031",0.706960803782079,4130.7827328046,6901
"2109","E02002167","E08000031",0.579065399091741,3517.44398156945,5382
"2110","E02002168","E08000031",0.489872782478911,4687.64112826231,8212
"2111","E02002169","E08000031",0.544580525634089,4594.7055821691,7031
"2112","E02002170","E08000031",0.701026786164419,2926.46232690749,4772
"2113","E02002171","E08000031",0.728251144799224,3422.05178564995,5696
"2114","E02002174","E08000031",0.536836695570143,3926.30836660847,6064
"2115","E02002175","E08000031",0.722372061079163,3137.65600766275,5324
"2116","E02002176","E08000031",0.657791091336952,3859.59855382029,6027
"2117","E02002177","E08000031",0.637964493462281,4106.88343593303,6839
"2118","E02002178","E08000031",0.50629304403212,4076.46513971783,6570
"2119","E02002179","E08000031",0.569472680934555,3309.26346076583,5050
"2120","E02002180","E08000031",0.692119321468464,3103.02197184771,5009
"2121","E02002181","E08000031",0.746701851670068,3198.1807522945,5294
"2122","E02002182","E08000031",0.654626642152496,3142.18634711079,5053
"2123","E02002183","E08000032",0.4160931280954,2971.88070225213,4560
"2124","E02002184","E08000032",0.370066180352188,6615.57694486181,10181
"2125","E02002185","E08000032",0.386470222531015,2947.60966514676,4563
"2126","E02002186","E08000032",0.532217603431447,6532.18761063983,10279
"2127","E02002187","E08000032",0.380208031987797,3026.7614992442,4651
"2128","E02002188","E08000032",0.533296217082281,3814.706765144,6001
"2129","E02002189","E08000032",0.541078784026802,2994.51277316222,4968
"2130","E02002190","E08000032",0.605251557477735,4835.82860945666,8486
"2131","E02002191","E08000032",0.627482658012779,3802.61087902641,6523
"2132","E02002192","E08000032",0.456691269325007,4755.47897772612,7383
"2133","E02002193","E08000032",0.634212344298885,2793.64918483825,4683
"2134","E02002194","E08000032",0.6438488366651,3571.55334842253,5779
"2135","E02002195","E08000032",0.486468973092562,3326.6661260266,5184
"2136","E02002196","E08000032",0.558017218827189,3094.53890009568,4900
"2137","E02002197","E08000032",0.428067562655664,4293.82524696434,6846
"2138","E02002198","E08000032",0.508111817697093,4184.68685732144,6626
"2139","E02002199","E08000032",0.523217904675941,3297.81649188115,5208
"2140","E02002200","E08000032",0.400537374994964,4678.67108178542,7378
"2141","E02002201","E08000032",0.521463185826111,5907.54786971185,9490
"2142","E02002202","E08000032",0.421289808586196,3520.44742678276,5726
"2143","E02002203","E08000032",0.60293434655503,3481.87613910615,5771
"2144","E02002204","E08000032",0.51416531872544,5788.49440231376,9077
"2145","E02002205","E08000032",0.544271911629281,5180.21155431838,8162
"2146","E02002206","E08000032",0.567486728583151,4069.88485399514,6634
"2147","E02002207","E08000032",0.456196450122805,2988.03341018855,5157
"2148","E02002208","E08000032",0.57564453421977,3533.2797312413,5796
"2149","E02002209","E08000032",0.661136569234426,2377.03590348439,4091
"2150","E02002210","E08000032",0.572478062474556,3443.13914482433,5721
"2151","E02002211","E08000032",0.44977645736487,2972.46581267777,5066
"2152","E02002212","E08000032",0.540454896898002,2705.93954487833,4723
"2153","E02002213","E08000032",0.536141048648456,3349.61090904916,5319
"2154","E02002214","E08000032",0.59770805919638,2749.38263357404,4484
"2155","E02002215","E08000032",0.520667730894594,3750.94131365219,7110
"2156","E02002216","E08000032",0.553336489254171,3270.50330094475,6469
"2157","E02002217","E08000032",0.561513265591992,3367.69845630952,5997
"2158","E02002218","E08000032",0.553124994104158,4088.9307380664,6782
"2159","E02002219","E08000032",0.563854263684734,2565.63041840937,4963
"2160","E02002220","E08000032",0.575456916260072,3196.01989817125,5988
"2161","E02002221","E08000032",0.51026689556123,4664.15395305027,9452
"2162","E02002222","E08000032",0.599959556988213,3308.05577628724,5655
"2163","E02002223","E08000032",0.578182943582941,2565.57834006318,5079
"2164","E02002224","E08000032",0.57900462319609,3338.64809945733,6649
"2165","E02002225","E08000032",0.536222849405268,3989.74422361924,6418
"2166","E02002226","E08000032",0.377942417787736,5569.72661461928,11170
"2167","E02002227","E08000032",0.623224954395474,2333.54015006312,4426
"2168","E02002228","E08000032",0.646216092497278,2789.96020121968,4860
"2169","E02002229","E08000032",0.547848621151765,3681.52492553095,5969
"2170","E02002230","E08000032",0.55396452799897,3182.49278505981,6535
"2171","E02002231","E08000032",0.581898358989755,5328.62917898102,9032
"2172","E02002232","E08000032",0.611549137627507,2645.84371018017,4632
"2173","E02002233","E08000032",0.594601341469528,2988.39747748648,5714
"2174","E02002234","E08000032",0.681785359085075,3084.13030178971,5421
"2175","E02002235","E08000032",0.603055339606559,2619.37305653596,4793
"2176","E02002236","E08000032",0.575721182940774,2777.80129513034,4536
"2177","E02002237","E08000032",0.598621953675902,3720.87590489631,6134
"2178","E02002238","E08000032",0.638520678760886,2673.31617930672,4519
"2179","E02002239","E08000032",0.593189255760934,4452.98180100503,7380
"2180","E02002240","E08000032",0.596200885270109,5209.50562418668,8341
"2181","E02002241","E08000032",0.641218259821712,5392.33453388967,8890
"2182","E02002242","E08000032",0.638158701231917,3865.61737031019,6253
"2183","E02002243","E08000032",0.616132712330821,4460.13337163668,7295
"2184","E02002244","E08000033",0.643381543054015,3224.96771404964,4749
"2185","E02002245","E08000033",0.663667348631889,2644.29064569435,4077
"2186","E02002246","E08000033",0.583561062671438,5329.73116048742,7743
"2187","E02002247","E08000033",0.372680497081441,5085.531181678,7360
"2188","E02002248","E08000033",0.66596197441696,3693.80413504787,5634
"2189","E02002249","E08000033",0.670496209249683,2670.48678299367,4105
"2190","E02002250","E08000033",0.49444450560613,4559.05297466836,6656
"2191","E02002251","E08000033",0.602735074717683,4062.07209602028,6200
"2192","E02002252","E08000033",0.612357301464073,3253.1489937558,4806
"2193","E02002253","E08000033",0.617003406744589,3364.46403608532,5281
"2194","E02002254","E08000033",0.502419665578444,3191.96809314831,4627
"2195","E02002255","E08000033",0.604591271626622,2961.04978966075,5274
"2196","E02002256","E08000033",0.501293856939321,4950.54535384567,7377
"2197","E02002257","E08000033",0.590482195055435,2531.27397476523,4207
"2198","E02002258","E08000033",0.535388726616203,4793.78121039189,7068
"2199","E02002259","E08000033",0.488024735343608,3528.6849972304,5222
"2200","E02002260","E08000033",0.585491734954227,4938.82960597504,7355
"2201","E02002261","E08000033",0.607629894529149,4272.83473303148,6376
"2202","E02002262","E08000033",0.565839152328289,4282.95767280246,6357
"2203","E02002263","E08000033",0.555972998259122,3540.57128293042,5259
"2204","E02002264","E08000033",0.466854781398562,3815.33963710815,5541
"2205","E02002265","E08000033",0.573419934329684,2954.23857783233,4364
"2206","E02002266","E08000033",0.533259799345367,3184.29263529689,4666
"2207","E02002267","E08000033",0.588796976462539,4279.14112488643,6366
"2208","E02002268","E08000033",0.581842552436593,5214.95546253906,7825
"2209","E02002269","E08000033",0.546017627216544,5114.55243436521,7486
"2210","E02002270","E08000033",0.45960442687559,4482.43369370955,6501
"2211","E02002271","E08000034",0.567102066210664,3893.54742874769,5635
"2212","E02002272","E08000034",0.620662015167897,4980.27916026742,7386
"2213","E02002273","E08000034",0.590647577847537,3361.4376114131,4902
"2214","E02002274","E08000034",0.597001777045044,3757.82780023339,5458
"2215","E02002275","E08000034",0.583477246648079,4646.85229376054,6862
"2216","E02002276","E08000034",0.594535854163131,3807.74971784501,5646
"2217","E02002277","E08000034",0.558321412025404,3223.18488471499,4878
"2218","E02002278","E08000034",0.620645856153745,3317.26359040112,4901
"2219","E02002279","E08000034",0.63184466091221,3235.48266105194,4832
"2220","E02002280","E08000034",0.553541391567226,2694.76212623551,4366
"2221","E02002281","E08000034",0.579414961560059,5560.26997835782,8470
"2222","E02002282","E08000034",0.56260943539397,3198.07393522472,5009
"2223","E02002283","E08000034",0.504307398045675,3347.6518033025,5578
"2224","E02002284","E08000034",0.63190134545066,3287.57882499888,4842
"2225","E02002285","E08000034",0.619707539098686,4313.83399237256,6272
"2226","E02002286","E08000034",0.578951549746706,2871.66817187706,4408
"2227","E02002287","E08000034",0.512202425634462,3327.37695193306,5213
"2228","E02002288","E08000034",0.661091170229518,4628.2706294757,6975
"2229","E02002289","E08000034",0.573677812061898,2656.48548784311,4308
"2230","E02002290","E08000034",0.593415718786046,3503.77608187746,5052
"2231","E02002291","E08000034",0.595734084566395,3541.55745813997,5164
"2232","E02002292","E08000034",0.50285920198708,3085.4650353794,4534
"2233","E02002293","E08000034",0.579445972051499,3039.97741492707,5109
"2234","E02002294","E08000034",0.507908683454671,4469.8040169646,7344
"2235","E02002295","E08000034",0.577766170390334,3017.28094582936,4806
"2236","E02002296","E08000034",0.561834001026125,3796.78919264122,5501
"2237","E02002297","E08000034",0.443113698388557,3688.87048007409,5421
"2238","E02002298","E08000034",0.616966499794681,3605.87137571593,5335
"2239","E02002299","E08000034",0.52183469839009,2920.38160956459,4844
"2240","E02002300","E08000034",0.517795023897522,3695.35351883981,5341
"2241","E02002301","E08000034",0.435218961902499,3482.98537387124,5688
"2242","E02002302","E08000034",0.563549364405625,3492.80209316197,5041
"2243","E02002303","E08000034",0.501765443249602,3470.30492073901,5108
"2244","E02002304","E08000034",0.414497917615553,3564.84266073986,5435
"2245","E02002305","E08000034",0.573191260130193,2957.03856674845,4597
"2246","E02002306","E08000034",0.542589556277356,3519.25812289962,5068
"2247","E02002307","E08000034",0.613156665410529,3197.69459184377,4754
"2248","E02002308","E08000034",0.533416979810088,3486.86383785537,5110
"2249","E02002309","E08000034",0.461542764992194,3392.99073130465,5324
"2250","E02002310","E08000034",0.557569967208772,3229.918112188,4834
"2251","E02002311","E08000034",0.557350891182087,3433.8042304939,5055
"2252","E02002312","E08000034",0.426884182728856,4319.50073860006,6803
"2253","E02002313","E08000034",0.492373738027301,3115.28200305555,5305
"2254","E02002314","E08000034",0.549606459506304,3276.89710303098,4784
"2255","E02002315","E08000034",0.562445052225331,3532.29816708759,5303
"2256","E02002316","E08000034",0.572100288399853,3530.06652644318,5094
"2257","E02002317","E08000034",0.58317433667358,3391.76293211254,5226
"2258","E02002318","E08000034",0.601363681719598,3454.9562996244,5171
"2259","E02002319","E08000034",0.56777153524083,3525.36044583977,5145
"2260","E02002320","E08000034",0.549218357427194,3661.13185514675,5341
"2261","E02002321","E08000034",0.450442487342101,4148.43852795705,6019
